Customer_ID,Acquisition_Month,Segment,NPS_Score,Expected_Lifespan_Months,CAC,Technical_Issues,Expected_LTV_in_Two_Years
450,2022-07-31,Mid-Career,3,3,49.70172844003904,0,32
451,2022-07-31,Senior,4,2,49.70172844003904,3,21
452,2022-07-31,Mid-Career,8,22,49.70172844003904,1,237
453,2022-07-31,Mid-Career,7,10,49.70172844003904,1,108
454,2022-07-31,Mid-Career,10,15,49.70172844003904,1,162
455,2022-07-31,Mid-Career,6,3,49.70172844003904,5,32
456,2022-07-31,Mid-Career,8,14,49.70172844003904,0,151
457,2022-07-31,Mid-Career,3,7,49.70172844003904,2,75
458,2022-07-31,Senior,2,7,49.70172844003904,1,75
459,2022-07-31,Young Professional,9,26,49.70172844003904,0,259
460,2022-07-31,Mid-Career,9,23,49.70172844003904,1,248
461,2022-07-31,Senior,2,4,49.70172844003904,0,43
462,2022-07-31,Senior,3,6,49.70172844003904,0,64
463,2022-07-31,Mid-Career,1,7,49.70172844003904,0,75
464,2022-07-31,Mid-Career,5,20,49.70172844003904,1,216
465,2022-07-31,Mid-Career,9,20,49.70172844003904,1,216
466,2022-07-31,Mid-Career,8,14,49.70172844003904,1,151
467,2022-07-31,Mid-Career,8,11,49.70172844003904,2,118
468,2022-07-31,Mid-Career,6,3,49.70172844003904,2,32
469,2022-07-31,Mid-Career,6,18,49.70172844003904,0,194
470,2022-07-31,Young Professional,5,16,49.70172844003904,2,172
471,2022-07-31,Senior,5,16,49.70172844003904,0,172
472,2022-07-31,Senior,4,9,49.70172844003904,3,97
473,2022-07-31,Mid-Career,7,25,49.70172844003904,1,259
474,2022-07-31,Mid-Career,4,6,49.70172844003904,0,64
475,2022-07-31,Mid-Career,0,8,49.70172844003904,2,86
476,2022-07-31,Senior,6,13,49.70172844003904,1,140
477,2022-07-31,Mid-Career,5,7,49.70172844003904,2,75
478,2022-08-31,Mid-Career,3,12,41.49167070856292,0,129
479,2022-08-31,Senior,5,14,41.49167070856292,4,151
480,2022-08-31,Senior,2,8,41.49167070856292,0,86
481,2022-08-31,Senior,6,14,41.49167070856292,0,151
482,2022-08-31,Senior,5,11,41.49167070856292,1,118
483,2022-08-31,Mid-Career,8,34,41.49167070856292,0,259
484,2022-08-31,Mid-Career,2,14,41.49167070856292,2,151
485,2022-08-31,Senior,7,21,41.49167070856292,2,226
486,2022-08-31,Senior,4,10,41.49167070856292,1,108
487,2022-08-31,Young Professional,5,19,41.49167070856292,0,205
488,2022-08-31,Young Professional,7,19,41.49167070856292,0,205
489,2022-08-31,Mid-Career,1,4,41.49167070856292,1,43
490,2022-08-31,Senior,4,7,41.49167070856292,3,75
491,2022-08-31,Senior,0,1,41.49167070856292,0,10
492,2022-08-31,Mid-Career,2,0,41.49167070856292,0,0
493,2022-08-31,Mid-Career,1,5,41.49167070856292,1,54
494,2022-08-31,Mid-Career,9,16,41.49167070856292,0,172
495,2022-08-31,Senior,1,15,41.49167070856292,1,162
496,2022-08-31,Senior,8,18,41.49167070856292,1,194
497,2022-08-31,Senior,1,0,41.49167070856292,0,0
498,2022-08-31,Mid-Career,1,3,41.49167070856292,0,32
499,2022-08-31,Mid-Career,3,0,41.49167070856292,1,0
500,2022-08-31,Mid-Career,10,25,41.49167070856292,3,259
501,2022-08-31,Young Professional,6,16,41.49167070856292,1,172
502,2022-08-31,Senior,1,10,41.49167070856292,2,108
503,2022-08-31,Senior,3,2,41.49167070856292,1,21
504,2022-08-31,Senior,5,12,41.49167070856292,0,129
505,2022-08-31,Senior,6,4,41.49167070856292,0,43
506,2022-08-31,Mid-Career,10,26,41.49167070856292,1,259
507,2022-08-31,Senior,2,9,41.49167070856292,0,97
508,2022-08-31,Senior,0,5,41.49167070856292,1,54
509,2022-08-31,Senior,2,6,41.49167070856292,1,64
510,2022-08-31,Mid-Career,7,18,41.49167070856292,0,194
511,2022-08-31,Mid-Career,3,19,41.49167070856292,1,205
512,2022-08-31,Young Professional,4,8,41.49167070856292,1,86
513,2022-08-31,Senior,4,10,41.49167070856292,1,108
514,2022-08-31,Mid-Career,6,6,41.49167070856292,2,64
515,2022-08-31,Mid-Career,6,7,41.49167070856292,1,75
516,2022-08-31,Mid-Career,4,10,41.49167070856292,1,108
517,2022-08-31,Mid-Career,5,19,41.49167070856292,1,205
518,2022-08-31,Mid-Career,3,6,41.49167070856292,2,64
519,2022-08-31,Young Professional,9,18,41.49167070856292,2,194
520,2022-08-31,Mid-Career,9,17,41.49167070856292,0,183
521,2022-08-31,Mid-Career,0,0,41.49167070856292,1,0
522,2022-08-31,Senior,0,4,41.49167070856292,2,43
523,2022-08-31,Mid-Career,2,0,41.49167070856292,1,0
524,2022-08-31,Senior,1,12,41.49167070856292,0,129
525,2022-08-31,Mid-Career,6,9,41.49167070856292,0,97
526,2022-08-31,Mid-Career,2,11,41.49167070856292,1,118
527,2022-08-31,Senior,0,0,41.49167070856292,0,0
528,2022-08-31,Mid-Career,3,12,41.49167070856292,1,129
529,2022-08-31,Young Professional,7,20,41.49167070856292,0,216
530,2022-08-31,Young Professional,7,18,41.49167070856292,0,194
531,2022-08-31,Senior,1,0,41.49167070856292,1,0
532,2022-08-31,Mid-Career,7,17,41.49167070856292,0,183
533,2022-08-31,Senior,1,0,41.49167070856292,2,0
534,2022-08-31,Mid-Career,5,10,41.49167070856292,0,108
535,2022-08-31,Young Professional,10,29,41.49167070856292,1,259
536,2022-08-31,Young Professional,10,27,41.49167070856292,0,259
537,2022-08-31,Mid-Career,2,6,41.49167070856292,0,64
538,2022-08-31,Mid-Career,8,11,41.49167070856292,1,118
539,2022-08-31,Mid-Career,8,22,41.49167070856292,1,237
540,2022-08-31,Mid-Career,3,8,41.49167070856292,1,86
541,2022-08-31,Senior,5,0,41.49167070856292,1,0
542,2022-08-31,Mid-Career,10,27,41.49167070856292,1,259
543,2022-08-31,Mid-Career,3,7,41.49167070856292,4,75
544,2022-08-31,Senior,0,10,41.49167070856292,0,108
545,2022-08-31,Mid-Career,9,12,41.49167070856292,1,129
546,2022-08-31,Mid-Career,7,0,41.49167070856292,1,0
547,2022-08-31,Senior,5,13,41.49167070856292,4,140
548,2022-08-31,Senior,4,12,41.49167070856292,0,129
549,2022-08-31,Young Professional,8,6,41.49167070856292,0,64
550,2022-08-31,Senior,0,0,41.49167070856292,0,0
551,2022-08-31,Mid-Career,9,39,41.49167070856292,3,259
552,2022-08-31,Mid-Career,10,19,41.49167070856292,0,205
553,2022-08-31,Mid-Career,5,17,41.49167070856292,0,183
554,2022-08-31,Senior,3,3,41.49167070856292,0,32
555,2022-08-31,Mid-Career,1,0,41.49167070856292,0,0
556,2022-08-31,Mid-Career,8,16,41.49167070856292,1,172
557,2022-08-31,Mid-Career,8,16,41.49167070856292,0,172
558,2022-08-31,Mid-Career,6,11,41.49167070856292,0,118
559,2022-08-31,Young Professional,10,21,41.49167070856292,1,226
560,2022-08-31,Young Professional,5,13,41.49167070856292,1,140
561,2022-08-31,Young Professional,8,16,41.49167070856292,1,172
562,2022-08-31,Mid-Career,3,0,41.49167070856292,2,0
563,2022-08-31,Young Professional,6,17,41.49167070856292,1,183
564,2022-08-31,Mid-Career,5,0,41.49167070856292,1,0
565,2022-08-31,Mid-Career,7,1,41.49167070856292,1,10
566,2022-09-30,Mid-Career,5,17,45.95137582116358,0,183
567,2022-09-30,Senior,3,11,45.95137582116358,1,118
568,2022-09-30,Mid-Career,8,17,45.95137582116358,0,183
569,2022-09-30,Mid-Career,5,2,45.95137582116358,2,21
570,2022-09-30,Mid-Career,1,0,45.95137582116358,1,0
571,2022-09-30,Mid-Career,10,20,45.95137582116358,1,216
572,2022-09-30,Young Professional,10,10,45.95137582116358,0,108
573,2022-09-30,Mid-Career,2,0,45.95137582116358,3,0
574,2022-09-30,Mid-Career,8,22,45.95137582116358,2,237
575,2022-09-30,Mid-Career,4,19,45.95137582116358,2,205
576,2022-09-30,Young Professional,7,13,45.95137582116358,1,140
577,2022-09-30,Young Professional,7,21,45.95137582116358,1,226
578,2022-09-30,Mid-Career,5,0,45.95137582116358,1,0
579,2022-09-30,Mid-Career,4,14,45.95137582116358,1,151
580,2022-09-30,Mid-Career,4,4,45.95137582116358,1,43
581,2022-09-30,Mid-Career,3,10,45.95137582116358,0,108
582,2022-09-30,Mid-Career,4,8,45.95137582116358,0,86
583,2022-09-30,Young Professional,6,23,45.95137582116358,1,248
584,2022-09-30,Senior,1,0,45.95137582116358,0,0
585,2022-09-30,Mid-Career,8,22,45.95137582116358,0,237
586,2022-09-30,Young Professional,10,20,45.95137582116358,0,216
587,2022-09-30,Senior,1,2,45.95137582116358,2,21
588,2022-09-30,Senior,4,8,45.95137582116358,3,86
589,2022-09-30,Young Professional,8,12,45.95137582116358,1,129
590,2022-09-30,Mid-Career,7,15,45.95137582116358,1,162
591,2022-09-30,Senior,3,7,45.95137582116358,2,75
592,2022-09-30,Senior,5,13,45.95137582116358,2,140
593,2022-09-30,Mid-Career,7,16,45.95137582116358,0,172
594,2022-09-30,Mid-Career,2,11,45.95137582116358,2,118
595,2022-09-30,Mid-Career,9,26,45.95137582116358,1,259
596,2022-09-30,Mid-Career,9,12,45.95137582116358,0,129
597,2022-09-30,Mid-Career,4,16,45.95137582116358,0,172
598,2022-09-30,Mid-Career,6,5,45.95137582116358,0,54
599,2022-09-30,Mid-Career,8,22,45.95137582116358,1,237
600,2022-09-30,Senior,2,10,45.95137582116358,2,108
601,2022-09-30,Young Professional,10,8,45.95137582116358,0,86
602,2022-09-30,Mid-Career,10,22,45.95137582116358,0,237
603,2022-09-30,Senior,1,0,45.95137582116358,1,0
604,2022-09-30,Senior,0,0,45.95137582116358,0,0
605,2022-09-30,Mid-Career,7,25,45.95137582116358,2,259
606,2022-09-30,Mid-Career,8,13,45.95137582116358,1,140
607,2022-09-30,Young Professional,6,8,45.95137582116358,2,86
608,2022-09-30,Mid-Career,10,22,45.95137582116358,1,237
609,2022-09-30,Mid-Career,2,10,45.95137582116358,0,108
610,2022-09-30,Mid-Career,8,17,45.95137582116358,1,183
611,2022-09-30,Mid-Career,4,18,45.95137582116358,0,194
612,2022-09-30,Mid-Career,10,25,45.95137582116358,0,259
613,2022-09-30,Young Professional,10,6,45.95137582116358,1,64
614,2022-09-30,Mid-Career,4,6,45.95137582116358,1,64
615,2022-09-30,Mid-Career,4,6,45.95137582116358,0,64
616,2022-09-30,Mid-Career,9,23,45.95137582116358,3,248
617,2022-09-30,Young Professional,5,0,45.95137582116358,0,0
618,2022-09-30,Senior,3,25,45.95137582116358,2,259
619,2022-09-30,Mid-Career,6,17,45.95137582116358,1,183
620,2022-09-30,Mid-Career,0,3,45.95137582116358,5,32
621,2022-09-30,Senior,3,16,45.95137582116358,1,172
622,2022-09-30,Mid-Career,4,26,45.95137582116358,1,259
623,2022-09-30,Young Professional,5,18,45.95137582116358,1,194
624,2022-09-30,Mid-Career,10,28,45.95137582116358,2,259
625,2022-09-30,Mid-Career,2,6,45.95137582116358,1,64
626,2022-09-30,Senior,5,11,45.95137582116358,1,118
627,2022-09-30,Mid-Career,5,8,45.95137582116358,1,86
628,2022-09-30,Young Professional,6,8,45.95137582116358,0,86
629,2022-09-30,Mid-Career,8,13,45.95137582116358,1,140
630,2022-09-30,Mid-Career,7,6,45.95137582116358,1,64
631,2022-09-30,Mid-Career,8,17,45.95137582116358,1,183
632,2022-09-30,Mid-Career,9,8,45.95137582116358,0,86
633,2022-09-30,Mid-Career,5,13,45.95137582116358,0,140
634,2022-09-30,Senior,1,3,45.95137582116358,1,32
635,2022-09-30,Mid-Career,3,9,45.95137582116358,2,97
636,2022-09-30,Mid-Career,4,6,45.95137582116358,0,64
637,2022-09-30,Young Professional,10,43,45.95137582116358,0,259
638,2022-09-30,Mid-Career,10,31,45.95137582116358,0,259
639,2022-09-30,Mid-Career,2,0,45.95137582116358,0,0
640,2022-09-30,Mid-Career,2,7,45.95137582116358,0,75
641,2022-09-30,Mid-Career,7,11,45.95137582116358,1,118
642,2022-09-30,Mid-Career,8,10,45.95137582116358,1,108
643,2022-09-30,Mid-Career,8,8,45.95137582116358,2,86
644,2022-09-30,Senior,2,9,45.95137582116358,0,97
645,2022-09-30,Young Professional,6,9,45.95137582116358,0,97
646,2022-10-31,Mid-Career,7,22,50.93900169021261,0,237
647,2022-10-31,Mid-Career,6,20,50.93900169021261,0,216
648,2022-10-31,Senior,0,11,50.93900169021261,1,118
649,2022-10-31,Young Professional,6,8,50.93900169021261,0,86
650,2022-10-31,Mid-Career,3,11,50.93900169021261,2,118
651,2022-10-31,Senior,4,14,50.93900169021261,1,151
652,2022-10-31,Senior,10,18,50.93900169021261,0,194
653,2022-10-31,Senior,4,4,50.93900169021261,1,43
654,2022-10-31,Mid-Career,5,23,50.93900169021261,1,248
655,2022-10-31,Mid-Career,9,21,50.93900169021261,1,226
656,2022-10-31,Mid-Career,7,20,50.93900169021261,1,216
657,2022-10-31,Senior,4,4,50.93900169021261,0,43
658,2022-10-31,Mid-Career,8,9,50.93900169021261,2,97
659,2022-10-31,Mid-Career,10,18,50.93900169021261,0,194
660,2022-10-31,Mid-Career,3,7,50.93900169021261,0,75
661,2022-10-31,Senior,4,2,50.93900169021261,1,21
662,2022-10-31,Mid-Career,3,7,50.93900169021261,2,75
663,2022-10-31,Mid-Career,8,6,50.93900169021261,1,64
664,2022-10-31,Mid-Career,3,0,50.93900169021261,1,0
665,2022-10-31,Mid-Career,5,16,50.93900169021261,2,172
666,2022-10-31,Mid-Career,5,16,50.93900169021261,1,172
667,2022-10-31,Young Professional,9,17,50.93900169021261,2,183
668,2022-10-31,Mid-Career,9,12,50.93900169021261,0,129
669,2022-10-31,Mid-Career,2,0,50.93900169021261,0,0
670,2022-10-31,Mid-Career,6,11,50.93900169021261,1,118
671,2022-10-31,Mid-Career,4,14,50.93900169021261,1,151
672,2022-10-31,Mid-Career,2,12,50.93900169021261,1,129
673,2022-10-31,Mid-Career,5,8,50.93900169021261,0,86
674,2022-10-31,Young Professional,6,5,50.93900169021261,1,54
675,2022-10-31,Mid-Career,10,23,50.93900169021261,0,248
676,2022-10-31,Young Professional,8,12,50.93900169021261,0,129
677,2022-10-31,Young Professional,2,2,50.93900169021261,0,21
678,2022-10-31,Senior,1,13,50.93900169021261,2,140
679,2022-10-31,Mid-Career,9,25,50.93900169021261,2,259
680,2022-10-31,Senior,9,21,50.93900169021261,2,226
681,2022-10-31,Mid-Career,1,0,50.93900169021261,0,0
682,2022-10-31,Mid-Career,0,3,50.93900169021261,0,32
683,2022-10-31,Senior,9,27,50.93900169021261,0,259
684,2022-10-31,Mid-Career,7,13,50.93900169021261,1,140
685,2022-10-31,Mid-Career,3,17,50.93900169021261,2,183
686,2022-10-31,Mid-Career,8,27,50.93900169021261,1,259
687,2022-10-31,Mid-Career,0,13,50.93900169021261,0,140
688,2022-10-31,Senior,3,10,50.93900169021261,1,108
689,2022-10-31,Senior,4,14,50.93900169021261,0,151
690,2022-10-31,Senior,6,23,50.93900169021261,2,248
691,2022-10-31,Young Professional,3,11,50.93900169021261,2,118
692,2022-10-31,Senior,3,4,50.93900169021261,0,43
693,2022-10-31,Senior,0,0,50.93900169021261,1,0
694,2022-10-31,Mid-Career,7,17,50.93900169021261,0,183
695,2022-10-31,Young Professional,4,0,50.93900169021261,2,0
696,2022-10-31,Senior,2,4,50.93900169021261,0,43
697,2022-10-31,Mid-Career,3,15,50.93900169021261,0,162
698,2022-10-31,Senior,5,0,50.93900169021261,1,0
699,2022-10-31,Young Professional,9,30,50.93900169021261,2,259
700,2022-10-31,Senior,2,13,50.93900169021261,3,140
701,2022-10-31,Mid-Career,6,10,50.93900169021261,3,108
702,2022-10-31,Mid-Career,2,9,50.93900169021261,1,97
703,2022-10-31,Mid-Career,5,12,50.93900169021261,0,129
704,2022-10-31,Senior,3,16,50.93900169021261,1,172
705,2022-10-31,Mid-Career,10,28,50.93900169021261,1,259
706,2022-10-31,Mid-Career,3,0,50.93900169021261,2,0
707,2022-10-31,Mid-Career,10,26,50.93900169021261,0,259
708,2022-10-31,Senior,6,12,50.93900169021261,1,129
709,2022-10-31,Mid-Career,7,16,50.93900169021261,3,172
710,2022-10-31,Senior,8,12,50.93900169021261,0,129
711,2022-10-31,Mid-Career,7,28,50.93900169021261,1,259
712,2022-10-31,Mid-Career,7,23,50.93900169021261,0,248
713,2022-10-31,Mid-Career,6,8,50.93900169021261,1,86
714,2022-10-31,Mid-Career,10,12,50.93900169021261,0,129
715,2022-10-31,Senior,6,11,50.93900169021261,1,118
716,2022-10-31,Mid-Career,4,13,50.93900169021261,2,140
717,2022-10-31,Mid-Career,2,7,50.93900169021261,2,75
718,2022-10-31,Senior,2,14,50.93900169021261,0,151
719,2022-10-31,Mid-Career,4,15,50.93900169021261,2,162
720,2022-10-31,Mid-Career,6,20,50.93900169021261,3,216
721,2022-10-31,Senior,7,18,50.93900169021261,0,194
722,2022-10-31,Mid-Career,5,2,50.93900169021261,1,21
723,2022-10-31,Young Professional,6,12,50.93900169021261,3,129
724,2022-10-31,Senior,3,15,50.93900169021261,1,162
725,2022-10-31,Mid-Career,9,19,50.93900169021261,0,205
726,2022-10-31,Mid-Career,0,5,50.93900169021261,2,54
727,2022-10-31,Young Professional,5,9,50.93900169021261,0,97
728,2022-10-31,Senior,4,2,50.93900169021261,2,21
729,2022-10-31,Mid-Career,10,21,50.93900169021261,2,226
730,2022-10-31,Mid-Career,5,14,50.93900169021261,1,151
731,2022-10-31,Senior,0,0,50.93900169021261,0,0
732,2022-10-31,Senior,5,10,50.93900169021261,1,108
733,2022-10-31,Mid-Career,4,3,50.93900169021261,0,32
734,2022-10-31,Mid-Career,2,13,50.93900169021261,1,140
735,2022-10-31,Mid-Career,4,7,50.93900169021261,4,75
736,2022-10-31,Senior,2,16,50.93900169021261,1,172
737,2022-10-31,Young Professional,5,22,50.93900169021261,1,237
738,2022-10-31,Mid-Career,0,1,50.93900169021261,0,10
739,2022-10-31,Senior,6,6,50.93900169021261,1,64
740,2022-10-31,Senior,7,1,50.93900169021261,2,10
741,2022-11-30,Mid-Career,8,7,46.06412965006502,2,75
742,2022-11-30,Senior,0,0,46.06412965006502,0,0
743,2022-11-30,Young Professional,6,23,46.06412965006502,1,248
744,2022-11-30,Senior,3,8,46.06412965006502,0,86
745,2022-11-30,Young Professional,8,20,46.06412965006502,3,216
746,2022-11-30,Mid-Career,8,2,46.06412965006502,1,21
747,2022-11-30,Senior,1,0,46.06412965006502,1,0
748,2022-11-30,Young Professional,7,22,46.06412965006502,1,237
749,2022-11-30,Mid-Career,7,18,46.06412965006502,0,194
750,2022-11-30,Senior,7,14,46.06412965006502,1,151
751,2022-11-30,Senior,5,15,46.06412965006502,0,162
752,2022-11-30,Mid-Career,8,29,46.06412965006502,1,259
753,2022-11-30,Mid-Career,6,12,46.06412965006502,0,129
754,2022-11-30,Mid-Career,10,22,46.06412965006502,1,237
755,2022-11-30,Mid-Career,7,17,46.06412965006502,1,183
756,2022-11-30,Mid-Career,3,24,46.06412965006502,1,259
757,2022-11-30,Mid-Career,10,7,46.06412965006502,1,75
758,2022-11-30,Senior,5,16,46.06412965006502,3,172
759,2022-11-30,Mid-Career,5,11,46.06412965006502,0,118
760,2022-11-30,Mid-Career,5,15,46.06412965006502,1,162
761,2022-11-30,Mid-Career,7,11,46.06412965006502,3,118
762,2022-11-30,Senior,4,9,46.06412965006502,3,97
763,2022-11-30,Mid-Career,7,20,46.06412965006502,0,216
764,2022-11-30,Mid-Career,7,37,46.06412965006502,1,259
765,2022-11-30,Mid-Career,10,27,46.06412965006502,2,259
766,2022-11-30,Mid-Career,9,14,46.06412965006502,1,151
767,2022-11-30,Young Professional,7,13,46.06412965006502,0,140
768,2022-11-30,Senior,6,10,46.06412965006502,0,108
769,2022-11-30,Senior,0,0,46.06412965006502,0,0
770,2022-11-30,Mid-Career,7,13,46.06412965006502,1,140
771,2022-11-30,Mid-Career,10,27,46.06412965006502,1,259
772,2022-11-30,Senior,2,0,46.06412965006502,1,0
773,2022-11-30,Senior,0,9,46.06412965006502,0,97
774,2022-11-30,Mid-Career,4,13,46.06412965006502,0,140
775,2022-11-30,Mid-Career,3,2,46.06412965006502,1,21
776,2022-11-30,Mid-Career,4,9,46.06412965006502,2,97
777,2022-11-30,Mid-Career,5,23,46.06412965006502,1,248
778,2022-11-30,Senior,0,7,46.06412965006502,3,75
779,2022-11-30,Senior,3,8,46.06412965006502,1,86
780,2022-11-30,Senior,6,12,46.06412965006502,0,129
781,2022-11-30,Mid-Career,3,8,46.06412965006502,0,86
782,2022-11-30,Young Professional,10,18,46.06412965006502,0,194
783,2022-11-30,Senior,5,0,46.06412965006502,0,0
784,2022-11-30,Senior,6,28,46.06412965006502,1,259
785,2022-11-30,Young Professional,5,13,46.06412965006502,3,140
786,2022-11-30,Senior,6,16,46.06412965006502,0,172
787,2022-11-30,Senior,0,1,46.06412965006502,1,10
788,2022-11-30,Mid-Career,9,14,46.06412965006502,0,151
789,2022-11-30,Mid-Career,7,14,46.06412965006502,0,151
790,2022-11-30,Mid-Career,8,6,46.06412965006502,0,64
791,2022-11-30,Young Professional,3,23,46.06412965006502,1,248
792,2022-11-30,Mid-Career,3,0,46.06412965006502,1,0
793,2022-11-30,Senior,5,4,46.06412965006502,1,43
794,2022-11-30,Young Professional,4,6,46.06412965006502,0,64
795,2022-11-30,Mid-Career,7,25,46.06412965006502,0,259
796,2022-11-30,Mid-Career,2,6,46.06412965006502,3,64
797,2022-11-30,Mid-Career,9,11,46.06412965006502,1,118
798,2022-11-30,Senior,0,10,46.06412965006502,1,108
799,2022-11-30,Mid-Career,8,23,46.06412965006502,1,248
800,2022-11-30,Mid-Career,8,21,46.06412965006502,1,226
801,2022-11-30,Senior,1,9,46.06412965006502,1,97
802,2022-11-30,Mid-Career,8,34,46.06412965006502,0,259
803,2022-11-30,Mid-Career,7,31,46.06412965006502,2,259
804,2022-11-30,Mid-Career,4,5,46.06412965006502,1,54
805,2022-11-30,Young Professional,3,19,46.06412965006502,3,205
806,2022-11-30,Mid-Career,0,4,46.06412965006502,0,43
807,2022-11-30,Mid-Career,7,19,46.06412965006502,1,205
808,2022-11-30,Mid-Career,1,0,46.06412965006502,3,0
809,2022-11-30,Senior,3,6,46.06412965006502,0,64
810,2022-11-30,Mid-Career,5,6,46.06412965006502,0,64
811,2022-11-30,Mid-Career,8,23,46.06412965006502,1,248
812,2022-11-30,Mid-Career,5,19,46.06412965006502,0,205
813,2022-11-30,Young Professional,6,0,46.06412965006502,2,0
814,2022-11-30,Mid-Career,8,17,46.06412965006502,3,183
815,2022-11-30,Mid-Career,7,23,46.06412965006502,0,248
816,2022-11-30,Senior,4,8,46.06412965006502,1,86
817,2022-11-30,Young Professional,8,23,46.06412965006502,0,248
818,2022-11-30,Mid-Career,1,6,46.06412965006502,1,64
819,2022-11-30,Young Professional,9,22,46.06412965006502,1,237
820,2022-11-30,Senior,5,10,46.06412965006502,3,108
821,2022-11-30,Mid-Career,3,0,46.06412965006502,2,0
822,2022-11-30,Mid-Career,5,4,46.06412965006502,1,43
823,2022-11-30,Young Professional,6,18,46.06412965006502,0,194
824,2022-11-30,Senior,3,8,46.06412965006502,0,86
825,2022-11-30,Mid-Career,7,15,46.06412965006502,0,162
826,2022-11-30,Senior,7,13,46.06412965006502,0,140
827,2022-11-30,Mid-Career,9,17,46.06412965006502,0,183
828,2022-11-30,Mid-Career,2,13,46.06412965006502,0,140
829,2022-11-30,Young Professional,8,15,46.06412965006502,1,162
830,2022-12-31,Mid-Career,10,12,51.01679729999384,1,129
831,2022-12-31,Mid-Career,7,21,51.01679729999384,3,226
832,2022-12-31,Young Professional,10,20,51.01679729999384,0,216
833,2022-12-31,Senior,9,20,51.01679729999384,4,216
834,2022-12-31,Mid-Career,9,31,51.01679729999384,1,259
835,2022-12-31,Mid-Career,7,15,51.01679729999384,1,162
836,2022-12-31,Mid-Career,9,22,51.01679729999384,1,237
837,2022-12-31,Mid-Career,6,5,51.01679729999384,0,54
838,2022-12-31,Mid-Career,6,12,51.01679729999384,2,129
839,2022-12-31,Mid-Career,5,16,51.01679729999384,0,172
840,2022-12-31,Mid-Career,10,11,51.01679729999384,0,118
841,2022-12-31,Senior,1,5,51.01679729999384,3,54
842,2022-12-31,Senior,8,18,51.01679729999384,2,194
843,2022-12-31,Mid-Career,7,16,51.01679729999384,1,172
844,2022-12-31,Mid-Career,2,13,51.01679729999384,2,140
845,2022-12-31,Mid-Career,7,18,51.01679729999384,0,194
846,2022-12-31,Mid-Career,0,12,51.01679729999384,0,129
847,2022-12-31,Young Professional,8,11,51.01679729999384,1,118
848,2022-12-31,Mid-Career,9,20,51.01679729999384,0,216
849,2022-12-31,Senior,1,4,51.01679729999384,2,43
850,2022-12-31,Mid-Career,6,6,51.01679729999384,3,64
851,2022-12-31,Young Professional,10,28,51.01679729999384,1,259
852,2022-12-31,Mid-Career,4,26,51.01679729999384,1,259
853,2022-12-31,Mid-Career,3,7,51.01679729999384,0,75
854,2022-12-31,Mid-Career,10,25,51.01679729999384,1,259
855,2022-12-31,Young Professional,10,22,51.01679729999384,2,237
856,2022-12-31,Young Professional,7,11,51.01679729999384,1,118
857,2022-12-31,Senior,6,1,51.01679729999384,0,10
858,2022-12-31,Mid-Career,10,17,51.01679729999384,2,183
859,2022-12-31,Mid-Career,4,0,51.01679729999384,1,0
860,2022-12-31,Mid-Career,5,23,51.01679729999384,0,248
861,2022-12-31,Young Professional,10,21,51.01679729999384,0,226
862,2022-12-31,Mid-Career,10,19,51.01679729999384,1,205
863,2022-12-31,Senior,5,18,51.01679729999384,1,194
864,2022-12-31,Senior,0,0,51.01679729999384,2,0
865,2022-12-31,Senior,9,14,51.01679729999384,0,151
866,2022-12-31,Mid-Career,4,10,51.01679729999384,3,108
867,2022-12-31,Mid-Career,5,19,51.01679729999384,1,205
868,2022-12-31,Mid-Career,7,19,51.01679729999384,0,205
869,2022-12-31,Mid-Career,10,23,51.01679729999384,1,248
870,2022-12-31,Senior,6,14,51.01679729999384,0,151
871,2022-12-31,Young Professional,8,20,51.01679729999384,0,216
872,2022-12-31,Young Professional,8,19,51.01679729999384,0,205
873,2022-12-31,Mid-Career,6,6,51.01679729999384,1,64
874,2022-12-31,Young Professional,8,18,51.01679729999384,0,194
875,2022-12-31,Mid-Career,0,0,51.01679729999384,0,0
876,2022-12-31,Mid-Career,5,12,51.01679729999384,0,129
877,2022-12-31,Mid-Career,7,12,51.01679729999384,1,129
878,2022-12-31,Senior,0,19,51.01679729999384,1,205
879,2022-12-31,Senior,4,9,51.01679729999384,0,97
880,2022-12-31,Mid-Career,5,2,51.01679729999384,2,21
881,2022-12-31,Mid-Career,10,21,51.01679729999384,2,226
882,2022-12-31,Mid-Career,10,25,51.01679729999384,3,259
883,2022-12-31,Mid-Career,5,23,51.01679729999384,1,248
884,2022-12-31,Mid-Career,6,9,51.01679729999384,0,97
885,2022-12-31,Mid-Career,6,2,51.01679729999384,0,21
886,2022-12-31,Mid-Career,5,17,51.01679729999384,0,183
887,2022-12-31,Mid-Career,7,6,51.01679729999384,2,64
888,2022-12-31,Mid-Career,4,6,51.01679729999384,0,64
889,2022-12-31,Mid-Career,3,6,51.01679729999384,2,64
890,2022-12-31,Senior,5,11,51.01679729999384,3,118
891,2022-12-31,Senior,5,16,51.01679729999384,1,172
892,2022-12-31,Young Professional,4,5,51.01679729999384,1,54
893,2022-12-31,Senior,6,12,51.01679729999384,0,129
894,2022-12-31,Mid-Career,4,9,51.01679729999384,0,97
895,2022-12-31,Senior,4,11,51.01679729999384,1,118
896,2022-12-31,Senior,5,12,51.01679729999384,0,129
897,2022-12-31,Mid-Career,6,17,51.01679729999384,0,183
